,cidade,cod_ibge_cidade,datahora,semana_epidemiologica,populacao_estimada,populacao_estimada_2019,eh_ultimo,eh_repetido,ultimo_disponivel_confirmado,ultimo_disponivel_confirmado_por_100mil_habitantes,ultimo_disponivel_datahora,ultimo_disponivel_taxa_mortalidade,ultimo disponivel obitos,ordem_por_lugar,tipo_de_lugar,estado,casos_novos,obitos_novos,mes,dia,ano,casos_acumulados
1414462,Curitiba,4106902.0,2021-02-25,202108,1948626.0,1933105.0,False,False,84993,4361.6887,2021-02-25,0.0294,2497,351,cidade,PR,396,10,2,25,2021,84993
1414863,Curitiba,4106902.0,2021-02-26,202108,1948626.0,1933105.0,False,False,85122,4368.30875,2021-02-26,0.0295,2513,352,cidade,PR,129,16,2,26,2021,85122
1415264,Curitiba,4106902.0,2021-02-27,202108,1948626.0,1933105.0,False,False,85517,4388.5794399999995,2021-02-27,0.0296,2530,353,cidade,PR,395,17,2,27,2021,85517
1415665,Curitiba,4106902.0,2021-02-28,202109,1948626.0,1933105.0,False,False,85857,4406.02763,2021-02-28,0.0296,2538,354,cidade,PR,340,8,2,28,2021,85857
1416066,Curitiba,4106902.0,2021-03-01,202109,1948626.0,1933105.0,False,False,86029,4414.85436,2021-03-01,0.0295,2538,355,cidade,PR,172,0,3,1,2021,86029
1416467,Curitiba,4106902.0,2021-03-02,202109,1948626.0,1933105.0,False,False,86171,4422.14155,2021-03-02,0.0297,2556,356,cidade,PR,142,18,3,2,2021,86171
1416868,Curitiba,4106902.0,2021-03-03,202109,1948626.0,1933105.0,False,False,86406,4434.20133,2021-03-03,0.0298,2577,357,cidade,PR,235,21,3,3,2021,86406
1417269,Curitiba,4106902.0,2021-03-04,202109,1948626.0,1933105.0,False,False,86853,4457.1405700000005,2021-03-04,0.0298,2585,358,cidade,PR,447,8,3,4,2021,86853
1417670,Curitiba,4106902.0,2021-03-05,202109,1948626.0,1933105.0,False,False,87261,4478.0784,2021-03-05,0.0298,2602,359,cidade,PR,408,17,3,5,2021,87261
1418071,Curitiba,4106902.0,2021-03-06,202109,1948626.0,1933105.0,False,False,87834,4507.48373,2021-03-06,0.0299,2630,360,cidade,PR,573,28,3,6,2021,87834
1418472,Curitiba,4106902.0,2021-03-07,202110,1948626.0,1933105.0,False,False,128004,6568.93627,2021-03-07,0.0219,2807,361,cidade,PR,40170,177,3,7,2021,128004
1418873,Curitiba,4106902.0,2021-03-08,202110,1948626.0,1933105.0,False,False,128278,6582.9974600000005,2021-03-08,0.0219,2808,362,cidade,PR,274,1,3,8,2021,128278
1419274,Curitiba,4106902.0,2021-03-09,202110,1948626.0,1933105.0,False,False,128371,6587.77005,2021-03-09,0.0219,2809,363,cidade,PR,93,1,3,9,2021,128371
1419675,Curitiba,4106902.0,2021-03-10,202110,1948626.0,1933105.0,False,False,128965,6618.253070000001,2021-03-10,0.0219,2818,364,cidade,PR,594,9,3,10,2021,128965
1420076,Curitiba,4106902.0,2021-03-11,202110,1948626.0,1933105.0,False,False,129294,6635.13676,2021-03-11,0.0218,2820,365,cidade,PR,329,2,3,11,2021,129294
1420477,Curitiba,4106902.0,2021-03-12,202110,1948626.0,1933105.0,False,False,129825,6662.386729999999,2021-03-12,0.0218,2832,366,cidade,PR,531,12,3,12,2021,129825
1420878,Curitiba,4106902.0,2021-03-13,202110,1948626.0,1933105.0,False,False,130380,6690.868329999999,2021-03-13,0.0219,2855,367,cidade,PR,555,23,3,13,2021,130380
1421279,Curitiba,4106902.0,2021-03-14,202111,1948626.0,1933105.0,False,False,130901,6717.60512,2021-03-14,0.022,2878,368,cidade,PR,521,23,3,14,2021,130901
1421680,Curitiba,4106902.0,2021-03-15,202111,1948626.0,1933105.0,False,False,131018,6723.60935,2021-03-15,0.022,2878,369,cidade,PR,117,0,3,15,2021,131018
1422081,Curitiba,4106902.0,2021-03-16,202111,1948626.0,1933105.0,False,False,131349,6740.595679999999,2021-03-16,0.022,2894,370,cidade,PR,331,16,3,16,2021,131349
1422482,Curitiba,4106902.0,2021-03-17,202111,1948626.0,1933105.0,False,False,131777,6762.55988,2021-03-17,0.0223,2943,371,cidade,PR,428,49,3,17,2021,131777
1422883,Curitiba,4106902.0,2021-03-18,202111,1948626.0,1933105.0,False,False,132727,6811.31218,2021-03-18,0.0223,2963,372,cidade,PR,950,20,3,18,2021,132727
1423284,Curitiba,4106902.0,2021-03-19,202111,1948626.0,1933105.0,False,False,133821,6867.4543,2021-03-19,0.0223,2984,373,cidade,PR,1094,21,3,19,2021,133821
1423685,Curitiba,4106902.0,2021-03-20,202111,1948626.0,1933105.0,False,False,134165,6885.107759999999,2021-03-20,0.0224,3001,374,cidade,PR,344,17,3,20,2021,134165
1424086,Curitiba,4106902.0,2021-03-21,202112,1948626.0,1933105.0,False,False,134449,6899.682140000001,2021-03-21,0.0223,3001,375,cidade,PR,284,0,3,21,2021,134449
1424487,Curitiba,4106902.0,2021-03-22,202112,1948626.0,1933105.0,False,False,135012,6928.5742900000005,2021-03-22,0.0222,3001,376,cidade,PR,563,0,3,22,2021,135012
1424888,Curitiba,4106902.0,2021-03-23,202112,1948626.0,1933105.0,False,False,135402,6948.588390000001,2021-03-23,0.0225,3041,377,cidade,PR,390,40,3,23,2021,135402
1425289,Curitiba,4106902.0,2021-03-24,202112,1948626.0,1933105.0,False,False,136232,6991.18251,2021-03-24,0.0225,3068,378,cidade,PR,830,27,3,24,2021,136232
1425690,Curitiba,4106902.0,2021-03-25,202112,1948626.0,1933105.0,False,False,136902,7025.56571,2021-03-25,0.0227,3110,379,cidade,PR,670,42,3,25,2021,136902
1426091,Curitiba,4106902.0,2021-03-26,202112,1948626.0,1933105.0,False,False,137371,7049.63395,2021-03-26,0.0229,3139,380,cidade,PR,469,29,3,26,2021,137371
1426492,Curitiba,4106902.0,2021-03-27,202112,1948626.0,1933105.0,False,False,137888,7076.165459999999,2021-03-27,0.0229,3158,381,cidade,PR,517,19,3,27,2021,137888
1426893,Curitiba,4106902.0,2021-03-28,202113,1948626.0,1933105.0,False,False,138236,7094.0242,2021-03-28,0.0229,3160,382,cidade,PR,348,2,3,28,2021,138236
1427294,Curitiba,4106902.0,2021-03-29,202113,1948626.0,1933105.0,False,False,138484,7106.75112,2021-03-29,0.0229,3166,383,cidade,PR,248,6,3,29,2021,138484
1427695,Curitiba,4106902.0,2021-03-30,202113,1948626.0,1933105.0,False,False,138763,7121.0689,2021-03-30,0.0229,3177,384,cidade,PR,279,11,3,30,2021,138763
1428096,Curitiba,4106902.0,2021-03-31,202113,1948626.0,1933105.0,False,False,138852,7125.63622,2021-03-31,0.023,3187,385,cidade,PR,89,10,3,31,2021,138852
1428497,Curitiba,4106902.0,2021-04-01,202113,1948626.0,1933105.0,False,False,139473,7157.50483,2021-04-01,0.0231,3225,386,cidade,PR,621,38,4,1,2021,139473
1428898,Curitiba,4106902.0,2021-04-02,202113,1948626.0,1933105.0,False,False,140242,7196.96853,2021-04-02,0.0234,3283,387,cidade,PR,769,58,4,2,2021,140242
1429299,Curitiba,4106902.0,2021-04-03,202113,1948626.0,1933105.0,False,False,140414,7205.795259999999,2021-04-03,0.0235,3294,388,cidade,PR,172,11,4,3,2021,140414
1429700,Curitiba,4106902.0,2021-04-04,202114,1948626.0,1933105.0,False,False,140511,7210.77313,2021-04-04,0.0235,3298,389,cidade,PR,97,4,4,4,2021,140511
1430101,Curitiba,4106902.0,2021-04-05,202114,1948626.0,1933105.0,False,False,140575,7214.05749,2021-04-05,0.0235,3299,390,cidade,PR,64,1,4,5,2021,140575
1430502,Curitiba,4106902.0,2021-04-06,202114,1948626.0,1933105.0,False,False,140887,7230.06878,2021-04-06,0.0237,3343,391,cidade,PR,312,44,4,6,2021,140887
1430903,Curitiba,4106902.0,2021-04-07,202114,1948626.0,1933105.0,False,False,141148,7243.4628299999995,2021-04-07,0.0245,3461,392,cidade,PR,261,118,4,7,2021,141148
1431304,Curitiba,4106902.0,2021-04-08,202114,1948626.0,1933105.0,False,False,141410,7256.9082,2021-04-08,0.025,3536,393,cidade,PR,262,75,4,8,2021,141410
1431705,Curitiba,4106902.0,2021-04-09,202114,1948626.0,1933105.0,False,False,141654,7269.429840000001,2021-04-09,0.026,3681,394,cidade,PR,244,145,4,9,2021,141654
1432106,Curitiba,4106902.0,2021-04-10,202114,1948626.0,1933105.0,False,False,141965,7285.38981,2021-04-10,0.0264,3754,395,cidade,PR,311,73,4,10,2021,141965
1432507,Curitiba,4106902.0,2021-04-11,202115,1948626.0,1933105.0,False,False,142060,7290.26504,2021-04-11,0.0264,3757,396,cidade,PR,95,3,4,11,2021,142060
1432908,Curitiba,4106902.0,2021-04-12,202115,1948626.0,1933105.0,False,False,142152,7294.986309999999,2021-04-12,0.0266,3777,397,cidade,PR,92,20,4,12,2021,142152
1433309,Curitiba,4106902.0,2021-04-13,202115,1948626.0,1933105.0,False,False,142581,7317.00183,2021-04-13,0.027,3848,398,cidade,PR,429,71,4,13,2021,142581
1433710,Curitiba,4106902.0,2021-04-14,202115,1948626.0,1933105.0,False,False,142705,7323.36528,2021-04-14,0.0272,3888,399,cidade,PR,124,40,4,14,2021,142705
1434111,Curitiba,4106902.0,2021-04-15,202115,1948626.0,1933105.0,False,False,142829,7329.7287400000005,2021-04-15,0.0276,3937,400,cidade,PR,124,49,4,15,2021,142829
1434512,Curitiba,4106902.0,2021-04-16,202115,1948626.0,1933105.0,False,False,143479,7363.08558,2021-04-16,0.0276,3956,401,cidade,PR,650,19,4,16,2021,143479
1434913,Curitiba,4106902.0,2021-04-17,202115,1948626.0,1933105.0,False,False,143713,7375.094040000001,2021-04-17,0.0276,3971,402,cidade,PR,234,15,4,17,2021,143713
1435314,Curitiba,4106902.0,2021-04-18,202116,1948626.0,1933105.0,False,False,143824,7380.790359999999,2021-04-18,0.0276,3972,403,cidade,PR,111,1,4,18,2021,143824
1435715,Curitiba,4106902.0,2021-04-19,202116,1948626.0,1933105.0,False,False,144150,7397.5201,2021-04-19,0.0276,3978,404,cidade,PR,326,6,4,19,2021,144150
1436116,Curitiba,4106902.0,2021-04-20,202116,1948626.0,1933105.0,False,False,144249,7402.6006,2021-04-20,0.0277,3999,405,cidade,PR,99,21,4,20,2021,144249
1436517,Curitiba,4106902.0,2021-04-21,202116,1948626.0,1933105.0,False,False,144770,7429.337390000001,2021-04-21,0.0278,4027,406,cidade,PR,521,28,4,21,2021,144770
1436918,Curitiba,4106902.0,2021-04-22,202116,1948626.0,1933105.0,False,False,144960,7439.08785,2021-04-22,0.0279,4041,407,cidade,PR,190,14,4,22,2021,144960
1437319,Curitiba,4106902.0,2021-04-23,202116,1948626.0,1933105.0,False,False,145197,7451.2502700000005,2021-04-23,0.0282,4090,408,cidade,PR,237,49,4,23,2021,145197
1437720,Curitiba,4106902.0,2021-04-24,202116,1948626.0,1933105.0,False,False,145561,7469.930090000001,2021-04-24,0.0295,4295,409,cidade,PR,364,205,4,24,2021,145561
1438121,Curitiba,4106902.0,2021-04-25,202117,1948626.0,1933105.0,False,False,145651,7474.5487299999995,2021-04-25,0.0295,4303,410,cidade,PR,90,8,4,25,2021,145651
1438522,Curitiba,4106902.0,2021-04-26,202117,1948626.0,1933105.0,False,False,145699,7477.0120099999995,2021-04-26,0.0296,4306,411,cidade,PR,48,3,4,26,2021,145699
1438923,Curitiba,4106902.0,2021-04-27,202117,1948626.0,1933105.0,False,False,145908,7487.737509999999,2021-04-27,0.0297,4335,412,cidade,PR,209,29,4,27,2021,145908
1439324,Curitiba,4106902.0,2021-04-28,202117,1948626.0,1933105.0,False,False,146118,7498.514340000001,2021-04-28,0.0301,4393,413,cidade,PR,210,58,4,28,2021,146118
1439725,Curitiba,4106902.0,2021-04-29,202117,1948626.0,1933105.0,False,False,146394,7512.6781599999995,2021-04-29,0.0305,4461,414,cidade,PR,276,68,4,29,2021,146394
1440126,Curitiba,4106902.0,2021-04-30,202117,1948626.0,1933105.0,False,False,146642,7525.4050799999995,2021-04-30,0.0306,4487,415,cidade,PR,248,26,4,30,2021,146642
1440527,Curitiba,4106902.0,2021-05-01,202117,1948626.0,1933105.0,False,False,146854,7536.284540000001,2021-05-01,0.0309,4535,416,cidade,PR,212,48,5,1,2021,146854
1440928,Curitiba,4106902.0,2021-05-02,202118,1948626.0,1933105.0,False,False,147093,7548.5495900000005,2021-05-02,0.0309,4544,417,cidade,PR,239,9,5,2,2021,147093
1441329,Curitiba,4106902.0,2021-05-03,202118,1948626.0,1933105.0,False,False,147133,7550.60232,2021-05-03,0.0309,4551,418,cidade,PR,40,7,5,3,2021,147133
1441730,Curitiba,4106902.0,2021-05-04,202118,1948626.0,1933105.0,False,False,147445,7566.6136,2021-05-04,0.0313,4620,419,cidade,PR,312,69,5,4,2021,147445
1442131,Curitiba,4106902.0,2021-05-05,202118,1948626.0,1933105.0,False,False,147830,7586.371109999999,2021-05-05,0.0318,4706,420,cidade,PR,385,86,5,5,2021,147830
1442532,Curitiba,4106902.0,2021-05-06,202118,1948626.0,1933105.0,False,False,148153,7602.9469,2021-05-06,0.0324,4795,421,cidade,PR,323,89,5,6,2021,148153
1442933,Curitiba,4106902.0,2021-05-07,202118,1948626.0,1933105.0,False,False,148411,7616.187,2021-05-07,0.0324,4814,422,cidade,PR,258,19,5,7,2021,148411
1443334,Curitiba,4106902.0,2021-05-08,202118,1948626.0,1933105.0,False,False,149600,7677.20435,2021-05-08,0.0323,4838,423,cidade,PR,1189,24,5,8,2021,149600
1443735,Curitiba,4106902.0,2021-05-09,202119,1948626.0,1933105.0,False,False,149759,7685.36394,2021-05-09,0.0323,4840,424,cidade,PR,159,2,5,9,2021,149759
1444136,Curitiba,4106902.0,2021-05-10,202119,1948626.0,1933105.0,False,False,149997,7697.577679999999,2021-05-10,0.0324,4867,425,cidade,PR,238,27,5,10,2021,149997
1444537,Curitiba,4106902.0,2021-05-11,202119,1948626.0,1933105.0,False,False,150161,7705.99386,2021-05-11,0.0324,4860,426,cidade,PR,164,-7,5,11,2021,150161
1444938,Curitiba,4106902.0,2021-05-12,202119,1948626.0,1933105.0,False,False,150419,7719.23396,2021-05-12,0.0323,4854,427,cidade,PR,258,-6,5,12,2021,150419
1445339,Curitiba,4106902.0,2021-05-13,202119,1948626.0,1933105.0,False,False,150671,7732.16615,2021-05-13,0.0323,4872,428,cidade,PR,252,18,5,13,2021,150671
1445740,Curitiba,4106902.0,2021-05-14,202119,1948626.0,1933105.0,False,False,152443,7823.10202,2021-05-14,0.032,4884,429,cidade,PR,1772,12,5,14,2021,152443
1446141,Curitiba,4106902.0,2021-05-15,202119,1948626.0,1933105.0,False,False,152833,7843.116120000001,2021-05-15,0.0324,4951,430,cidade,PR,390,67,5,15,2021,152833
1446542,Curitiba,4106902.0,2021-05-16,202120,1948626.0,1933105.0,False,False,153363,7870.31478,2021-05-16,0.0323,4958,431,cidade,PR,530,7,5,16,2021,153363
1446943,Curitiba,4106902.0,2021-05-17,202120,1948626.0,1933105.0,False,False,153420,7873.239909999999,2021-05-17,0.0323,4959,432,cidade,PR,57,1,5,17,2021,153420
1447344,Curitiba,4106902.0,2021-05-18,202120,1948626.0,1933105.0,False,False,153623,7883.657509999999,2021-05-18,0.0323,4964,433,cidade,PR,203,5,5,18,2021,153623
1447745,Curitiba,4106902.0,2021-05-19,202120,1948626.0,1933105.0,False,False,154370,7921.992209999999,2021-05-19,0.0323,4992,434,cidade,PR,747,28,5,19,2021,154370
1448146,Curitiba,4106902.0,2021-05-20,202120,1948626.0,1933105.0,False,False,155039,7956.3241,2021-05-20,0.0323,5007,435,cidade,PR,669,15,5,20,2021,155039
1448547,Curitiba,4106902.0,2021-05-21,202120,1948626.0,1933105.0,False,False,155509,7980.443659999999,2021-05-21,0.0323,5030,436,cidade,PR,470,23,5,21,2021,155509
1448948,Curitiba,4106902.0,2021-05-22,202120,1948626.0,1933105.0,False,False,155966,8003.8960799999995,2021-05-22,0.0323,5032,437,cidade,PR,457,2,5,22,2021,155966
1449349,Curitiba,4106902.0,2021-05-23,202121,1948626.0,1933105.0,False,False,156050,8008.20681,2021-05-23,0.0323,5033,438,cidade,PR,84,1,5,23,2021,156050
1449750,Curitiba,4106902.0,2021-05-24,202121,1948626.0,1933105.0,False,False,156070,8009.23317,2021-05-24,0.0322,5033,439,cidade,PR,20,0,5,24,2021,156070
1450151,Curitiba,4106902.0,2021-05-25,202121,1948626.0,1933105.0,False,False,156360,8024.11545,2021-05-25,0.0322,5036,440,cidade,PR,290,3,5,25,2021,156360
1450552,Curitiba,4106902.0,2021-05-26,202121,1948626.0,1933105.0,False,False,157203,8067.37671,2021-05-26,0.032,5037,441,cidade,PR,843,1,5,26,2021,157203
1450953,Curitiba,4106902.0,2021-05-27,202121,1948626.0,1933105.0,False,False,157839,8100.015090000001,2021-05-27,0.0321,5072,442,cidade,PR,636,35,5,27,2021,157839
1451354,Curitiba,4106902.0,2021-05-28,202121,1948626.0,1933105.0,False,False,158140,8115.46187,2021-05-28,0.0321,5076,443,cidade,PR,301,4,5,28,2021,158140
1451755,Curitiba,4106902.0,2021-05-29,202121,1948626.0,1933105.0,False,False,158622,8140.19725,2021-05-29,0.0326,5167,444,cidade,PR,482,91,5,29,2021,158622
1452156,Curitiba,4106902.0,2021-05-30,202122,1948626.0,1933105.0,False,False,158717,8145.07248,2021-05-30,0.0326,5167,445,cidade,PR,95,0,5,30,2021,158717
1452557,Curitiba,4106902.0,2021-05-31,202122,1948626.0,1933105.0,False,False,158720,8145.22643,2021-05-31,0.0326,5167,446,cidade,PR,3,0,5,31,2021,158720
1452958,Curitiba,4106902.0,2021-06-01,202122,1948626.0,1933105.0,False,False,158840,8151.384620000001,2021-06-01,0.0327,5190,447,cidade,PR,120,23,6,1,2021,158840
1453359,Curitiba,4106902.0,2021-06-02,202122,1948626.0,1933105.0,False,False,158954,8157.234890000001,2021-06-02,0.0327,5197,448,cidade,PR,114,7,6,2,2021,158954
1453760,Curitiba,4106902.0,2021-06-03,202122,1948626.0,1933105.0,False,False,159094,8164.419440000001,2021-06-03,0.0328,5216,449,cidade,PR,140,19,6,3,2021,159094
1454161,Curitiba,4106902.0,2021-06-04,202122,1948626.0,1933105.0,False,False,159150,8167.2932599999995,2021-06-04,0.0328,5216,450,cidade,PR,56,0,6,4,2021,159150
1454562,Curitiba,4106902.0,2021-06-05,202122,1948626.0,1933105.0,False,False,159310,8175.50418,2021-06-05,0.0327,5217,451,cidade,PR,160,1,6,5,2021,159310
1454963,Curitiba,4106902.0,2021-06-06,202123,1948626.0,1933105.0,False,False,159384,8179.30172,2021-06-06,0.0327,5217,452,cidade,PR,74,0,6,6,2021,159384
1455364,Curitiba,4106902.0,2021-06-07,202123,1948626.0,1933105.0,False,False,159405,8180.37941,2021-06-07,0.0328,5233,453,cidade,PR,21,16,6,7,2021,159405
1455765,Curitiba,4106902.0,2021-06-08,202123,1948626.0,1933105.0,False,False,161504,8288.09633,2021-06-08,0.0326,5267,454,cidade,PR,2099,34,6,8,2021,161504
1456166,Curitiba,4106902.0,2021-06-09,202123,1948626.0,1933105.0,False,False,162082,8317.758259999999,2021-06-09,0.0325,5271,455,cidade,PR,578,4,6,9,2021,162082
1456567,Curitiba,4106902.0,2021-06-10,202123,1948626.0,1933105.0,False,False,162425,8335.3604,2021-06-10,0.0327,5316,456,cidade,PR,343,45,6,10,2021,162425
1456968,Curitiba,4106902.0,2021-06-11,202123,1948626.0,1933105.0,False,False,162943,8361.94324,2021-06-11,0.0327,5327,457,cidade,PR,518,11,6,11,2021,162943
1457369,Curitiba,4106902.0,2021-06-12,202123,1948626.0,1933105.0,False,False,163279,8379.18615,2021-06-12,0.0328,5360,458,cidade,PR,336,33,6,12,2021,163279
1457770,Curitiba,4106902.0,2021-06-13,202124,1948626.0,1933105.0,False,False,163548,8392.99075,2021-06-13,0.0329,5373,459,cidade,PR,269,13,6,13,2021,163548
1458171,Curitiba,4106902.0,2021-06-14,202124,1948626.0,1933105.0,False,False,163646,8398.01994,2021-06-14,0.0329,5388,460,cidade,PR,98,15,6,14,2021,163646
1458572,Curitiba,4106902.0,2021-06-15,202124,1948626.0,1933105.0,False,False,164038,8418.13668,2021-06-15,0.0332,5453,461,cidade,PR,392,65,6,15,2021,164038
1458973,Curitiba,4106902.0,2021-06-16,202124,1948626.0,1933105.0,False,False,164445,8439.02319,2021-06-16,0.0334,5491,462,cidade,PR,407,38,6,16,2021,164445
1459374,Curitiba,4106902.0,2021-06-17,202124,1948626.0,1933105.0,False,False,164686,8451.390879999999,2021-06-17,0.0337,5548,463,cidade,PR,241,57,6,17,2021,164686
1459775,Curitiba,4106902.0,2021-06-18,202124,1948626.0,1933105.0,True,False,165186,8477.04998,2021-06-18,0.0341,5629,464,cidade,PR,500,81,6,18,2021,165186
